review_id,author,rating,date,theme,sentiment,key_insight,feature_mentions,is_churn_risk
334,misslizsc16,1,2024-10-14T03:28:33-07:00,reliability,very_negative,"The app frequently logs the user out, causing frustration.",[],True
335,its_reaps,1,2024-10-13T18:52:06-07:00,pricing,very_negative,"The user was charged without any service or trial, leading to frustration.",[],True
336,jgreene2765,2,2024-10-11T04:55:50-07:00,features,negative,"The photo upload feature is unreliable, causing frustration for the user.","['photo upload', 'adding products']",True
337,chad!!!!!!,1,2024-10-10T12:44:09-07:00,ease-of-use,very_negative,The app's recent updates have introduced significant usability issues and frustrations.,"['multi-tender payments', 'printing labels', 'location display limit']",True
338,M. Mirza ali,1,2024-10-10T01:01:49-07:00,pricing,very_negative,The reviewer feels scammed due to misleading pricing and poor product quality.,[],True
339,Maqami,1,2024-10-09T18:48:38-07:00,support,very_negative,The customer is frustrated with the delay in receiving their reserve funds and feels misled by the support provided.,[],True
340,rmiller9011,1,2024-10-06T23:18:17-07:00,ease-of-use,very_negative,The app is dysfunctional and fails to load the site editor.,[],True
341,lostuti,1,2024-10-04T04:32:29-07:00,support,very_negative,The user is frustrated with the lack of support in resolving their issue for over a month.,[],True
342,ShadowSharkyt,1,2024-10-04T03:08:04-07:00,pricing,very_negative,The customer experienced an issue with being charged after canceling their subscription.,[],True
343,millions66,1,2024-10-01T04:28:44-07:00,pricing,very_negative,The seller feels that the app is untrustworthy and has taken their money without providing service.,[],True
344,Victra Sucks,5,2024-09-29T09:18:07-07:00,features,very_positive,Shopify is highly regarded as the best commerce platform.,[],False
345,skgoffroad,1,2024-09-24T10:20:40-07:00,reliability,very_negative,"The recent update has caused frequent login issues, making the app unreliable.","['login', 'widgets']",True
346,Johnny_khan243,1,2024-09-23T08:10:16-07:00,pricing,very_negative,The customer is dissatisfied with the pricing and demands a refund.,[],True
347,Kyle's One Fan,2,2024-09-18T19:54:48-07:00,reliability,negative,The latest update causes frequent logouts from the app.,[],True
348,Poseidon N,5,2024-09-18T15:25:24-07:00,ease-of-use,very_positive,The app is highly regarded for its user-friendly experience.,[],False
349,Sarmo888,5,2024-09-17T04:42:22-07:00,ease-of-use,very_positive,The platform is user-friendly and effective.,[],False
350,HoS2019,1,2024-09-15T18:25:49-07:00,features,very_negative,The app is significantly inferior to the web admin panel and lacks essential functions.,"['reserve an item when creating a draft order', 'issuing a refund', 'orders not showing up']",True
351,evelynnmade,1,2024-09-14T15:29:36-07:00,support,very_negative,The user is frustrated with the service not working and inadequate customer support.,[],True
352,mazurek02,5,2024-09-14T10:54:13-07:00,ease-of-use,very_positive,The reviewer finds it a great and easy way to start a business.,[],False
353,gigimarie123456,2,2024-09-13T11:14:33-07:00,reliability,negative,The user is frustrated with frequent logouts from their Shopify account.,[],True
354,Dolls2024,5,2024-09-11T16:05:36-07:00,ease-of-use,very_positive,The seller is enjoying the process of building their store.,[],False
355,Jessica5260,5,2024-09-11T10:05:39-07:00,ease-of-use,very_positive,The Gooten app is easy to use and integrates well with Shopify.,[],False
356,Zbbgzlesburge,4,2024-09-11T02:12:37-07:00,other,neutral,The review is simply a repetition of the seller's name.,[],False
357,adof klitler,1,2024-09-08T10:40:41-07:00,pricing,very_negative,The customer is frustrated about being charged after deleting the app.,[],True
358,User9876426,1,2024-09-03T12:01:47-07:00,support,very_negative,The customer is frustrated with the inability to cancel their subscription and poor customer service.,[],True
359,JaayCoop,5,2024-09-02T06:58:34-07:00,ease-of-use,very_positive,The product is very helpful for new businesses.,[],False
360,JJ-LkPasadena,2,2024-08-31T10:18:55-07:00,features,negative,The inventory scanning feature is inaccurate and has become less user-friendly.,"['inventory scanning', 'web app', 'Review', 'Apply']",True
361,Lbbgaaj,2,2024-08-30T17:38:13-07:00,pricing,negative,The user is frustrated with recurring charges despite canceling their subscription.,[],True
362,Jav6494,2,2024-08-29T11:42:35-07:00,support,negative,The support is difficult to access and payment processing issues are concerning.,"['support', 'account setup', 'payment holding']",True
363,Dlwstne1,1,2024-08-27T17:29:50-07:00,support,very_negative,The customer is frustrated with the lack of support and resolution from Shopify after their website was locked.,[],True
364,RT Electronics,1,2024-08-27T17:26:17-07:00,support,very_negative,"The promotional offer was not fulfilled due to technical issues, leading to a frustrating experience.","['payouts', 'promotional period']",True
365,Ahrhvcgy,1,2024-08-24T15:15:39-07:00,pricing,very_negative,The user is frustrated with the inability to make a purchase on Shopify.,['start free trial'],True
366,LilacAxtell,1,2024-08-21T22:13:13-07:00,pricing,very_negative,The card reader has serious issues with charging excessive fees and card removal.,[],True
367,Nonexistent Shopify staff,1,2024-08-20T18:59:49-07:00,support,very_negative,The lack of effective customer support led to frustration and unresolved issues regarding fraud.,[],True
368,Po da pandaa,1,2024-08-20T14:58:56-07:00,ease-of-use,very_negative,The seller is frustrated with the setup process being unresponsive.,[],True
369,STEALING MONEY$$$,1,2024-08-19T09:46:23-07:00,support,very_negative,The user is unable to access their account due to unauthorized use of their email and is frustrated with the lack of support.,"['help chat', 'login']",True
370,MinaR22,1,2024-08-19T07:33:05-07:00,pricing,very_negative,The service is considered too expensive and lacking in valuable features.,[],True
371,Genuinely Disgusted,1,2024-08-15T09:12:32-07:00,support,very_negative,The lack of customer support and non-functional interface leads to a poor experience.,"['interface', 'customer service']",True
372,Coconut water123,5,2024-08-14T15:48:02-07:00,other,positive,The reviewer is inquiring about the age requirement to start a Shopify account.,[],False
373,KHallman,1,2024-08-14T10:09:52-07:00,pricing,very_negative,The user is frustrated with unauthorized charges after deactivating their account.,[],True
374,Jonny Candle,1,2024-08-11T12:30:30-07:00,support,very_negative,"Shopify's customer support has significantly deteriorated post-Covid, leading to frustration and dissatisfaction.",[],True
375,gaisgh736,1,2024-08-08T19:28:50-07:00,features,very_negative,The lack of Arabic language support in the application and website is a significant issue for the user.,['Arabic language support'],True
376,Joe Then,4,2024-08-07T06:14:47-07:00,features,positive,The user is requesting a Dark Mode feature for better eye comfort.,['Dark Mode'],False
377,Pidget19,1,2024-08-03T18:38:36-07:00,features,very_negative,The reviewer is frustrated with the spam control features of Shopify.,['Google Captcha'],True
378,MtnLv432,1,2024-08-03T14:46:03-07:00,support,very_negative,"The platform is overly complicated with hidden fees and poor customer service, leading to significant frustration.","['customization', 'customer service', 'extra apps', 'logo enlargement', 'image cropping']",True
379,Leftear,1,2024-08-03T09:50:02-07:00,support,very_negative,The customer feels abandoned by Shopify's support as their business grows.,"['chat help', 'customer support email', 'PLUS']",True
380,Mke EMD,1,2024-08-03T03:19:54-07:00,ease-of-use,very_negative,"The app freezes when trying to access the products tab, indicating a significant usability issue.","['products tab', 'app freezing']",True
381,Country Club Cowgirl,1,2024-08-01T07:34:06-07:00,support,very_negative,The customer feels that Shopify has taken their money and has received no support in resolving the issue.,[],True
382,Uebbhshsjsjbsbsvv,1,2024-07-31T09:16:37-07:00,support,very_negative,The seller is frustrated with the lack of resolution regarding withheld funds after 15 days of communication.,[],True
383,Cam.87,1,2024-07-31T08:17:50-07:00,support,very_negative,The customer service is inadequate and frustrating for business owners.,"['chat', 'email']",True
384,SUV's in h by d,2,2024-07-30T18:49:39-07:00,pricing,very_negative,"The user experienced unauthorized charges after deleting the app, leading to a loss of trust.",[],True
385,9292aa,1,2024-07-30T15:09:09-07:00,support,very_negative,The user is frustrated with the payment method setup process.,[],True
386,Cafe’ cats,1,2024-07-30T12:05:56-07:00,support,very_negative,The seller is frustrated with the lack of payment and poor customer support from Shopify.,"['payout', 'customer support']",True
387,Nbatyson1,1,2024-07-30T09:06:19-07:00,ease-of-use,very_negative,The user is frustrated because they cannot create an account.,[],True
388,dhph89,2,2024-07-30T03:48:08-07:00,ease-of-use,negative,The app makes it very difficult to cancel a subscription.,"['cancel your plan', 'subscription']",True
389,dhm_atl_875,1,2024-07-28T10:02:59-07:00,support,very_negative,The customer is frustrated with the lack of support options after changing their phone number.,"['phone support', 'live support']",True
390,goncaydogmus,1,2024-07-26T05:27:46-07:00,pricing,very_negative,The user experienced unauthorized charges to their account.,[],True
391,hzhdjanbwnnsbnsejsjss,5,2024-07-22T23:37:26-07:00,support,very_positive,The customer support is highly effective and contributes to a solid overall experience.,"['customer support', 'tools']",False
392,esacare,5,2024-07-21T08:21:49-07:00,support,very_positive,The reviewer is highly satisfied with the service and program provided.,[],False
393,ℱℴ𝓉𝓈𝓈,1,2024-07-20T09:05:08-07:00,reliability,very_negative,The app is experiencing glitches during payment setup.,['payment method'],True
394,Beau dad r cuz,3,2024-07-18T14:39:07-07:00,ease-of-use,negative,The user is frustrated with the ad blocker notification preventing them from starting their business.,['ad blocker notification'],True
395,amnesia-kei,2,2024-07-18T05:20:36-07:00,features,negative,"The app's deep linking functionality is broken, causing inconvenience for users.","['deep links', 'app navigation']",True
396,rainkid2,1,2024-07-16T19:20:37-07:00,features,very_negative,The absence of visible draft order quantities is a critical issue that hinders usability.,['draft orders quantity'],True
397,ckhee90,1,2024-07-13T14:56:19-07:00,ease-of-use,very_negative,"The app has become very slow and laggy after the recent update, making it inconvenient to use.",[],True
398,Dasa1044,1,2024-07-12T01:57:00-07:00,reliability,very_negative,"The app fails to function properly after updates, affecting daily sales visibility.","['preview complication', 'daily sales amount']",True
399,Raz9900,4,2024-07-10T15:21:00-07:00,other,positive,The seller is satisfied with the service.,[],False
400,writea917,1,2024-07-09T22:00:40-07:00,support,very_negative,The user is frustrated with the inability to cancel their subscription and delete the app.,"['subscription cancellation', 'app deletion']",True
401,Shopify Notifications,4,2024-07-08T20:09:35-07:00,features,positive,The user appreciates the app's functionality but is frustrated by a persistent notification issue.,"['mobile functionality', 'notification bubble']",True
402,Deashnn,5,2024-07-05T19:19:52-07:00,ease-of-use,very_positive,The app is effective for the user's online business.,[],False
403,Recommendation .,1,2024-07-03T03:51:31-07:00,support,very_negative,The reviewer is highly dissatisfied with the customer support and overall quality of the app.,[],True
404,Noah obe,1,2024-06-30T22:54:36-07:00,other,very_negative,The reviewer finds the service to be extremely unsatisfactory.,[],True
405,DirectDropz,5,2024-06-29T04:58:36-07:00,ease-of-use,very_positive,The prompts are well-organized and easy to navigate.,[],False
406,DL706,3,2024-06-28T08:04:52-07:00,features,neutral,The return label feature of the app is not functioning properly.,['return label feature'],False
407,Mr.reckerr,1,2024-06-27T03:58:05-07:00,reliability,very_negative,"The app consistently fails to load, leading to frustration and a decision to stop using it.",[],True
408,QueenStacieD,2,2024-06-26T18:31:36-07:00,support,very_negative,"The account recovery process is overly complicated and stressful, leading to significant business losses.","['account recovery', 'support']",True
409,Ms.alinaify,5,2024-06-25T17:04:27-07:00,integration,very_positive,The integration between Shopify and Selfnamed enhances business operations with ease.,"['easy to use', 'integration with other apps', 'dropshipping', 'no setup fee']",False
410,1234567coinmaster,1,2024-06-24T14:31:10-07:00,support,very_negative,The user is frustrated with unexpected charges and ineffective customer support.,"['customer support', 'account management']",True
411,wit ah dah,1,2024-06-22T15:14:04-07:00,pricing,very_negative,The subscription pricing is misleading and caused significant financial strain.,"['free trial', 'subscription tiers']",True
412,Lourdes v,1,2024-06-21T11:59:12-07:00,support,very_negative,The seller feels unsupported by Shopify in handling chargebacks and enforcing their return policy.,[],True
413,Roger_683626,1,2024-06-20T22:49:42-07:00,features,very_negative,The return label creation feature on the app is broken after an update.,['return label creation'],True
414,aurias26,3,2024-06-20T16:10:05-07:00,features,negative,The recent update complicates adding product variants and causes issues with product options.,"['metafields', 'variants', 'product options']",True
415,Bruhool,1,2024-06-20T09:53:01-07:00,features,very_negative,"The recent update has severely impacted the image uploading process, making it much more difficult for the user.","['image uploading', 'upload time', 'manual approval']",True
416,Creative Art Education,5,2024-06-20T04:34:56-07:00,ease-of-use,very_positive,"The platform is user-friendly and customizable, making it ideal for all users.","['customization', 'analytics']",False
417,Amananadanow,2,2024-06-18T14:46:45-07:00,features,negative,The notification and reply feature has a usability issue that hinders communication.,"['notifications', 'reply', 'order page']",True
418,Superleodood,1,2024-06-15T00:00:29-07:00,support,very_negative,The lack of accessible human technical support is a major frustration.,"['chatbot', 'login']",True
419,Rate this 1 star!!,1,2024-06-14T14:37:38-07:00,reliability,very_negative,The seller experiences frequent access issues and freezing problems.,[],True
420,BradyS515,2,2024-06-12T21:32:40-07:00,features,negative,The removal of the live page views feature has frustrated the user.,['live page views'],True
421,justlookingout4u,1,2024-06-11T14:14:14-07:00,support,very_negative,The user experienced issues with canceling their account due to glitches in the system.,"['cancel store', 'monthly payment', 'glitching']",True
422,Jointhehunt108,4,2024-06-09T07:35:55-07:00,reliability,positive,The user appreciates Shopify but is frustrated with recurring bugs after updates.,"['app', 'support']",True
423,Lilly billyyyy,2,2024-06-08T13:22:23-07:00,pricing,negative,The user is frustrated with the app's trial period and payment requirements after inactivity.,[],True
424,DyslexicAjnin,1,2024-06-06T11:25:35-07:00,features,very_negative,Recent updates to the app have significantly degraded the user experience.,"['grid on camera', 'multiple photo uploads']",True
425,mark_kitty,1,2024-06-06T03:11:59-07:00,pricing,very_negative,The user is frustrated with unexpected high billing after a trial period.,[],True
426,Eugene 6161,3,2024-06-05T20:07:47-07:00,features,negative,The user is frustrated with the lack of improvement in the instant daily revenue display feature.,['instant daily revenue display'],True
427,Rickywhite_2000,1,2024-06-05T11:40:55-07:00,reliability,very_negative,"The website and app frequently experience downtime, hindering work productivity.",[],True
428,JayDissatisfied,1,2024-06-05T08:00:22-07:00,support,very_negative,The customer is frustrated with the lack of accessible customer support from Shopify.,[],True
429,ScottKamm,1,2024-06-04T11:04:18-07:00,support,very_negative,"The reviewer faced severe issues with customer support and account management, leading to frustration and a potential switch to a competitor.","['store closure', 'document verification', 'tracking orders']",True
430,ASCESCO,1,2024-06-03T01:38:55-07:00,features,very_negative,The user has not made any sales in two months of using the app.,[],True
431,Daniel7757,1,2024-06-02T01:51:41-07:00,support,very_negative,The user experienced significant issues logging in on other devices due to verification problems.,"['Google login', 'phone verification']",True
432,TenshiStore,1,2024-05-31T07:38:42-07:00,support,very_negative,The user faced issues with account deactivation and poor customer support.,"['contact support', 'Virtual Assistant', 'passkey']",True
433,MiltownJo,5,2024-05-30T18:00:00-07:00,ease-of-use,very_positive,The setup process is straightforward and integrates well with apps.,"['easy to set up', 'connect your site to apps']",False
434,amberay10,1,2024-05-29T17:06:36-07:00,other,very_negative,The seller feels censored due to their conservative views and plans to leave the platform.,"['shop app', 'loan']",True
435,TheeOne1600,3,2024-05-29T07:03:30-07:00,support,negative,The app does not adequately support sellers during disputes.,[],True
436,tywalkerrr,5,2024-05-27T16:39:37-07:00,ease-of-use,very_positive,The user found building their site easy and enjoyable.,"['tools for content', 'marketing tools']",False
437,Dons9896,1,2024-05-25T06:57:14-07:00,other,very_negative,The user is disappointed due to age restrictions preventing them from using the service.,[],True
438,Jgrox24,5,2024-05-25T06:07:46-07:00,ease-of-use,very_positive,The app has a learning curve but is worth it for business growth.,[],False
439,MichaelJo7,5,2024-05-24T20:26:30-07:00,ease-of-use,very_positive,Shopify is an easy-to-use platform that supports new businesses in starting their drop-shipping journey.,[],False
440,Skye.smart,1,2024-05-24T17:25:19-07:00,support,very_negative,The user is frustrated with unauthorized charges and app functionality issues.,[],True
441,un-lucki,1,2024-05-22T14:51:33-07:00,support,very_negative,The support service is described as horrible and ignorant.,[],True
442,hollisiv,1,2024-05-21T09:29:17-07:00,support,very_negative,The seller feels that Shopify is enabling scam companies to harm their brand and is unresponsive to their concerns.,[],True
443,Yuurrrtttt,1,2024-05-18T08:50:49-07:00,pricing,very_negative,"The customer experienced unexpected charges after canceling their store, leading to a strong negative perception of the company.","['refund policy', 'basic plan']",True
444,ashren77,1,2024-05-17T15:04:46-07:00,support,very_negative,"The customer service experience has deteriorated significantly, leading to frustration.","['phone support', 'chat with an advisor']",True
445,FirstPlaceTanny,1,2024-05-16T07:01:01-07:00,features,very_negative,"The app badge does not update after sending an order, causing frustration.",['App Badge'],True
446,killyourtself,1,2024-05-15T19:04:39-07:00,pricing,very_negative,The reviewer believes that paying for this service is a poor investment.,[],True
447,Ghlljbb,1,2024-05-15T10:52:30-07:00,support,very_negative,The customer feels trapped and frustrated due to the inability to cancel their subscription without proper support.,[],True
448,Rauce Powers,1,2024-05-13T17:08:47-07:00,support,very_negative,The lack of customer service and support leads to frustration and dissatisfaction.,"['customer service', 'Chat feature', 'phone number']",True
449,Tragicmcsix12,5,2024-05-12T17:26:12-07:00,other,very_positive,The reviewer highly values the hosting service.,[],False
450,Modellrn,5,2024-05-11T07:44:07-07:00,pricing,very_positive,Shopify effectively supports business growth from a simple concept to significant revenue.,"['online platform', 'loan program', 'affordable pricing', 'scalability']",False
451,Karmori.,1,2024-05-10T19:24:19-07:00,pricing,very_negative,The user is frustrated about not being able to get a refund after deactivating the app.,[],True
452,DaveBryer,1,2024-05-10T08:35:55-07:00,support,very_negative,The customer is frustrated with poor customer service and unresolved issues.,"['tax calculation', 'Quickbooks integration', 'tax reporting']",True
453,Pupi0428,5,2024-05-10T04:47:56-07:00,features,positive,The user loves the app but misses a specific feature related to sales tracking.,"['total sales display', 'daily sales', 'weekly sales', 'monthly sales']",False
454,Semvbc,2,2024-05-09T23:40:02-07:00,ease-of-use,negative,The user finds the selling process challenging and requires guidance.,[],True
455,007Cyclops,1,2024-05-09T17:50:17-07:00,security,very_negative,The user is frustrated with security issues and is considering leaving due to lack of updates.,"['login through outside browser', 'security updates']",True
456,glace basha,1,2024-05-07T01:58:50-07:00,pricing,very_negative,The customer faced unexpected charges despite canceling their subscription.,"['subscription cancellation', 'free trial']",True
457,ChillSloth112,5,2024-04-30T07:25:32-07:00,support,very_positive,The seller finds the service extremely helpful.,[],False
458,JackG2018,5,2024-04-28T06:32:13-07:00,other,very_positive,The user is satisfied with how Shopify supports their business.,[],False
459,juicetheduece,1,2024-04-26T15:41:32-07:00,support,very_negative,The cancellation process was extremely difficult and resulted in unexpected charges.,[],True
460,Anonnnn81871926,1,2024-04-26T09:04:53-07:00,support,very_negative,The seller feels that Shopify unjustly holds funds and provides inadequate customer support.,"['chargebacks', 'refunds', 'customer service']",True
461,Disgusted customer Zara,2,2024-04-25T09:12:26-07:00,support,negative,The customer is frustrated with the lack of knowledgeable support regarding balance card inquiries.,"['balance card', 'chat support', 'banking team']",True
462,Phatphlyer,1,2024-04-23T21:20:39-07:00,support,very_negative,The customer is frustrated with the lack of resolution and communication regarding withheld funds.,[],True
463,Honest_Reviews T-T,1,2024-04-22T20:05:03-07:00,support,very_negative,The user is frustrated with Shopify's lack of support and billing for non-existent stores.,[],True
464,Xt0,1,2024-04-20T16:39:30-07:00,features,negative,The seller is disappointed with the limited international shipping options.,['international shipping'],True
465,Tito751,1,2024-04-20T13:13:37-07:00,support,very_negative,The user is frustrated with ongoing charges after cancelling their account and lacks access to customer support.,"['app setup', 'cancellation process']",True
466,fsgghjihfdv77,5,2024-04-18T11:42:18-07:00,ease-of-use,very_positive,The platform is highly supportive for beginners.,[],False
467,VinnyTheMoose,1,2024-04-14T18:46:47-07:00,ease-of-use,very_negative,The payment processor setup is complicated and does not allow for re-verification of the same SSN.,"['payment processor', 'SSN verification']",True
468,William smoke,1,2024-04-14T06:38:06-07:00,ease-of-use,very_negative,The user finds the app extremely frustrating.,[],True
469,abbadabbbbbbba,1,2024-04-12T06:10:53-07:00,support,very_negative,"The customer experienced severe issues with customer support, leading to a loss of access to their store and frustration.",[],True
470,les_100,1,2024-04-11T23:24:28-07:00,pricing,very_negative,The app complicates the pricing plan selection process by redirecting users to another website for the same purpose.,[],True
471,Sativavie,1,2024-04-11T07:42:31-07:00,support,very_negative,"Shopify fails to protect users from fraudulent shops, leading to significant customer dissatisfaction.",[],True
472,Dood Broman,2,2024-04-10T05:03:16-07:00,support,very_negative,"The customer service is severely lacking, leading to frustration over unresolved issues.","['customer service', 'phone support', '1099K correction']",True
473,coryjbailey,1,2024-04-08T22:04:39-07:00,features,very_negative,The reviewer is frustrated with the lack of a Dark Mode feature and the limited availability of features on lower-tier plans.,"['Dark Mode', 'Shopify Plus plan']",True
474,iluvyeshua2005,1,2024-04-06T16:39:59-07:00,ease-of-use,very_negative,The user is frustrated with the inability to complete the card input process due to a technical issue.,['card input'],True
475,Ilay A,1,2024-04-05T15:30:24-07:00,pricing,very_negative,The customer is frustrated about being charged after deactivating their store and not receiving a refund.,"['refund policy', 'store deactivation']",True
476,nickynick954,3,2024-04-04T08:20:35-07:00,features,neutral,There is a bug affecting user mentions in comments on specific iPhone models.,"['mentioning users in comments', 'user selection']",False
477,The Review 81,2,2024-04-03T04:27:36-07:00,support,very_negative,The app has critical issues with loading pages and poor customer support.,"['Payouts', 'Invoicing', 'help center']",True
478,gggajjej,1,2024-04-02T10:23:53-07:00,support,very_negative,The user is frustrated with the lack of customer service during system issues.,[],True
479,Ya mans n em,1,2024-04-01T07:57:24-07:00,ease-of-use,very_negative,The new dashboard is perceived as very poor.,['dashboard'],True
480,Holds money,1,2024-03-29T13:32:22-07:00,pricing,very_negative,The seller is frustrated with the frequent holds on their money.,[],True
481,Vdah,1,2024-03-29T06:06:08-07:00,features,very_negative,The user is dissatisfied with the new dashboard and wants the old version back.,['dashboard'],True
482,hdisiksbe,1,2024-03-24T16:11:22-07:00,support,very_negative,"Support has significantly declined over the years, leading to unresolved issues and frustration.","['phone service', 'chat support', 'chargebacks']",True
483,hbeealtlh,3,2024-03-22T17:50:45-07:00,features,negative,The app has become less usable and lacks important features like capital balance.,['capital balance'],True
484,CorundumKnight,1,2024-03-22T09:15:21-07:00,support,very_negative,"The seller experiences significant issues with account access, customer support, and security breaches.",[],True
485,Omillo,1,2024-03-21T07:31:27-07:00,support,very_negative,"The seller feels that Square is withholding payments and not resolving issues, leading to a loss of trust.",[],True
486,Aki_Tk,3,2024-03-18T21:21:45-07:00,ease-of-use,negative,"The app is overly complicated and unintuitive, making setup frustrating.","['app fluidity', 'settings pages', 'collection system', 'inventory editing page', 'templates']",True
487,Samuel C. Love,5,2024-03-18T12:59:37-07:00,features,very_positive,"The new Shopify update for iPadOS significantly enhances the user experience, making it more desktop-like.","['desktop experience', 'iPad app']",False
488,Robby Tearn,2,2024-03-17T22:26:43-07:00,ease-of-use,negative,The user is frustrated with the new mobile dashboard and prefers the old layout for ease of access.,"['OLD MOBILE SHOPIFY DASHBOARD', 'Today', 'Yesterday', 'This Week', 'This Month']",True
489,Neptune586,1,2024-03-17T07:38:34-07:00,other,very_negative,"The commercials are perceived as highly annoying, leading to a strong negative reaction towards the company.","['commercials', 'cha Ching sound']",True
490,f high gfghfgjfcg,5,2024-03-15T20:08:16-07:00,other,very_positive,The user expresses strong satisfaction with the product.,[],False
491,Quinnington32,1,2024-03-15T12:48:32-07:00,support,very_negative,The customer is frustrated with the lack of effective customer service and difficulty in canceling their credit card.,"['customer service', 'cancel credit card']",True
492,mmarti2007,1,2024-03-14T12:00:47-07:00,support,very_negative,The customer is frustrated with the verification process and lack of support for resolving issues.,"['payment info storage', 'verification code']",True
493,Charliedelocho,5,2024-03-12T11:57:10-07:00,other,very_positive,The reviewer appreciates the app for helping elevate their business and encourages planning and strategizing.,[],False
494,Blackbery-12,1,2024-03-12T06:09:25-07:00,ease-of-use,very_negative,"The user finds the website and app complicated, leading to frustration and feelings of being trapped in a subscription model.",[],True
495,Marzus u,1,2024-03-11T12:38:24-07:00,ease-of-use,very_negative,The new dashboard interface is causing significant frustration.,"['old dashboard', 'new dashboard']",True
496,ChangeMachine,4,2024-03-10T09:55:07-07:00,features,positive,The user appreciates the app but requests a night mode feature.,"['night mode', 'Shop app']",False
497,Unhappy mobile,1,2024-03-09T15:30:49-07:00,ease-of-use,very_negative,The latest update has made the app less intuitive and harder to navigate.,['product orders'],True
498,SagarandSagar1994,1,2024-03-08T14:18:17-07:00,support,very_negative,"The app has become glitchy and harder to use, with unresponsive support for bug reports.","['push notification order access', 'text field for comments', 'address field integration with Google Maps']",True
499,Martyn6512,2,2024-03-07T08:15:27-07:00,features,negative,The user is dissatisfied with the new app dashboard and wants the old version back.,"['old app dashboard', 'real time visitor count']",True
